Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU15,OUT035,413.2088269020437
FDQ19,OUT046,3953.9677409563296
DRF15,OUT045,2170.323444279634
DRE25,OUT019,409.8225294161357
FDK57,OUT018,2367.78074951664
FDD33,OUT010,1960.281066796792
FDR34,OUT027,5128.599326928397
FDU04,OUT045,1738.989779812407
FDE35,OUT019,27.027027238226253
NCD31,OUT035,2353.4707663636727
FDJ56,OUT035,1178.8467327122703
NCU53,OUT046,2622.337659230788
FDD39,OUT035,3070.0506244376706
NCU17,OUT019,560.0968855329472
FDJ20,OUT046,1947.536892546122
NCW41,OUT018,3054.9245013831555
FDL52,OUT035,412.2483149206196
FDS39,OUT035,2006.9225402148704
DRJ47,OUT045,2459.93991818172
FDP13,OUT010,-993.5118212904166
DRK39,OUT010,-269.2983821163509
FDF28,OUT010,485.58983635768436
FDB09,OUT045,1688.302087712827
FDM51,OUT046,1696.1399777371366
DRM49,OUT018,1204.0017546278987
DRF23,OUT013,2359.8232858169063
DRH01,OUT035,2378.2684743165246
FDH12,OUT027,3070.019976874416
FDA28,OUT019,1021.6862419102763
FDW37,OUT018,1864.9428411603853
FDF02,OUT046,1589.0658368826262
DRL37,OUT046,708.1454943467047
NCF43,OUT046,2246.5203863218317
FDH08,OUT010,2079.7368311313608
FDR34,OUT019,2732.221443765909
NCK19,OUT049,3175.9596771480246
NCD55,OUT018,1256.51123065305
FDT27,OUT049,3858.5604398196897
FDQ57,OUT045,2079.2958053276534
FDA47,OUT035,2262.6515869729637
DRG15,OUT027,2392.788361559881
FDE05,OUT018,2904.276395614972
FDN46,OUT046,1565.9765094676713
FDX27,OUT027,2870.2059742510532
FDT51,OUT045,1603.9509070397962
FDU33,OUT013,354.82960573940477
FDJ16,OUT027,2295.414247155901
FDD20,OUT019,994.2511487342276
FDT36,OUT049,634.4775930711655
DRF15,OUT027,3846.4112368045203
FDN52,OUT010,-245.5845028851645
FDC22,OUT027,4386.377216215045
FDX15,OUT045,2132.112115017978
FDT13,OUT013,2662.5088067230286
FDU04,OUT017,1748.4498640073916
FDU31,OUT019,2500.59699085069
FDW59,OUT027,2924.474137125778
NCO29,OUT046,2643.7547232627417
FDL15,OUT035,2125.5918805777746
FDI41,OUT049,2485.0578827137497
FDQ48,OUT049,1926.8677690243921
DRI39,OUT013,498.2820182955045
FDI08,OUT013,3629.6246051692297
FDC21,OUT049,1964.8549506663735
FDF58,OUT035,805.2980056132496
FDS08,OUT010,1208.604922383021
FDE47,OUT045,1682.5859289220612
NCP18,OUT019,1439.159175128362
NCR41,OUT013,1342.440829239199
FDA27,OUT013,3733.81437173742
FDA43,OUT035,2756.7991793273654
FDA49,OUT045,1069.052936401532
NCE55,OUT018,3475.838795191769
DRM49,OUT027,2107.709593857885
FDF22,OUT027,4773.727261389318
FDQ15,OUT018,1744.6530773222285
NCS54,OUT017,2564.4065116577676
NCY05,OUT013,250.2009334961558
FDR45,OUT046,3810.72156878552
FDK57,OUT049,2037.1008128239532
FDF41,OUT010,2192.4452731272127
FDV21,OUT046,2146.8953490334393
FDD51,OUT046,665.6478062094081
FDF33,OUT046,1803.804292979452
FDA38,OUT046,3806.1143118002296
FDR56,OUT045,2790.4715467975616
NCN41,OUT017,1646.0489409854508
FDC60,OUT027,2796.7464099921385
FDB47,OUT045,2961.902530067798
DRH01,OUT013,2361.835628578613
FDW08,OUT046,1568.5778484949278
FDF38,OUT027,2151.7756626614764
FDY32,OUT017,2210.894450630237
FDG34,OUT049,1968.897851725762
FDG47,OUT019,3052.4710733334405
NCF18,OUT035,2654.747468651227
FDL39,OUT019,1873.119818511257
NCH55,OUT035,1734.2808549712945
DRJ35,OUT049,1282.5609763847874
FDS44,OUT035,3417.813178609554
DRE01,OUT018,4184.3211988853855
FDY39,OUT013,2631.778187476772
FDY32,OUT018,2984.8155169583456
FDR33,OUT027,3217.0411397875823
NCP50,OUT049,1496.7455075089508
FDZ47,OUT018,2095.3345602100158
FDU57,OUT049,2568.3047921545126
FDY44,OUT013,2820.01792485892
DRH59,OUT018,1688.8186769581112
FDB03,OUT027,5131.875755787711
FDY46,OUT045,2656.2780259219976
FDM39,OUT045,2510.24170572075
FDY36,OUT035,1001.3985536522478
NCM55,OUT035,2597.180010283006
FDJ50,OUT010,-668.741881913217
DRL60,OUT013,2085.0002341741665
NCJ54,OUT049,3792.597550430672
FDX59,OUT017,284.966178927584
FDI07,OUT013,2997.086180310562
DRF51,OUT010,-1101.3499971325027
FDM14,OUT017,1538.0239685277502
FDP21,OUT045,2779.0734694578978
FDE40,OUT035,726.5825929703255
FDE05,OUT035,2127.248287741116
FDM13,OUT027,3497.4603485886328
FDC34,OUT027,3818.532047878118
NCI55,OUT018,2530.5373120089657
NCE43,OUT018,3114.6814852791545
FDW58,OUT018,2299.5597418111024
FDG60,OUT045,3380.772150693449
FDV31,OUT017,2439.603925626259
FDR47,OUT013,2665.8534527103047
FDM60,OUT019,-291.33610273163885
NCF06,OUT018,4636.434325276929
NCN26,OUT027,3417.237705715361
FDQ59,OUT049,1570.2768014274493
FDF09,OUT046,690.9709623891042
NCS06,OUT017,4036.132180009808
FDT44,OUT046,1809.6314431419946
FDI19,OUT017,3557.663975174608
FDT22,OUT017,619.687128834596
NCF54,OUT027,4111.457387765469
DRG25,OUT045,2702.394144771148
FDB59,OUT017,2892.903109288751
FDQ37,OUT017,2732.9967157591705
FDP56,OUT035,508.2891098554185
FDW44,OUT035,2512.255358042057
FDJ26,OUT010,1788.9183575282286
FDU43,OUT018,4287.125588371471
FDW33,OUT045,1324.421442247717
NCX53,OUT027,3743.895888805699
FDN56,OUT010,694.7560590733585
DRF15,OUT049,2580.6482220870234
FDO33,OUT017,1489.0350977909156
FDZ39,OUT010,184.24169047967098
NCJ19,OUT017,534.8368467752819
FDU01,OUT035,2826.095165337946
FDT12,OUT035,3306.4044434077728
NCM18,OUT018,1472.0498851913085
FDP19,OUT017,1638.7299607558448
NCR42,OUT049,722.1965539446724
FDN10,OUT046,1895.0026409599864
FDG44,OUT017,552.8713077809862
FDQ10,OUT046,2740.012882082243
DRH13,OUT049,1878.9408854718904
FDT52,OUT013,3572.087223302269
FDM56,OUT045,1441.835668619698
NCO43,OUT010,34.7692264185082
NCV29,OUT035,2662.0292013589064
NCF06,OUT013,3805.4871261595913
FDO50,OUT035,1134.7649678938778
FDT59,OUT013,3334.8407823849025
FDX40,OUT027,1957.6075437324175
FDE50,OUT017,2774.8405601463996
FDX51,OUT017,2935.489448572933
NCD30,OUT018,2117.3239773628125
FDK15,OUT013,1199.5081742540306
FDL12,OUT045,671.248696139844
FDK46,OUT017,3801.1773777018693
DRH49,OUT010,-252.21053613402273
FDQ57,OUT046,2370.8686931885704
FDY59,OUT017,1248.5848043606125
FDO09,OUT018,4595.476637950855
NCG30,OUT035,1640.040004298342
FDM09,OUT017,2397.645875974903
NCN17,OUT027,3012.7174017377665
NCS42,OUT013,1069.7804141555657
FDD02,OUT019,838.4332600235628
FDE34,OUT013,2466.804862773833
FDU38,OUT045,2708.165033470024
FDB33,OUT046,2557.5304865686694
NCJ29,OUT017,1136.2018759445996
FDZ27,OUT035,567.0218348905362
FDI40,OUT013,1216.4184602292726
FDG22,OUT013,345.56271491325253
FDT51,OUT017,1619.6078322296944
FDF20,OUT018,3669.904526943032
FDV50,OUT035,1569.8343335417649
FDT02,OUT049,793.9977111348535
DRC49,OUT017,1993.3206757605358
FDF26,OUT049,2620.54774733639
FDV52,OUT035,1796.5511825627923
FDX59,OUT049,734.324479310038
FDV25,OUT035,3224.171512142644
FDW23,OUT027,2005.8379022061513
FDE53,OUT018,2268.297621676836
FDA19,OUT017,1782.1940264046002
FDH22,OUT046,1913.9756892405558
NCO41,OUT013,1272.8811020331764
FDX12,OUT017,3610.0829217973346
FDF17,OUT013,2777.8911920639857
FDS11,OUT045,3264.431554871685
FDR51,OUT035,2022.1032547859886
FDT49,OUT010,-40.13112934442188
FDC56,OUT013,1486.9767957036593
FDR13,OUT027,3352.1103745644614
FDQ60,OUT035,1619.3094148721725
FDN38,OUT049,4070.4071268637204
NCL29,OUT013,2078.5288765832456
FDO13,OUT027,3986.256215992144
FDE26,OUT018,2744.125390070317
FDA31,OUT010,1046.3095956346283
FDX14,OUT035,891.6067689694237
FDA34,OUT045,2527.9881924236006
FDF26,OUT013,2143.8288530193418
FDE38,OUT045,2356.4227373909093
DRI11,OUT046,1839.07294922742
FDQ60,OUT027,3277.9256769075596
FDL21,OUT027,2206.720296920594
DRC12,OUT027,4456.702503445984
FDC47,OUT046,3509.726207805376
FDE57,OUT045,1953.2050085068922
FDT14,OUT045,1591.675107688482
NCZ53,OUT046,3041.795088443987
FDE28,OUT018,4101.370808277732
FDR19,OUT035,1937.6667375219508
NCF54,OUT019,1728.1540147230612
FDZ08,OUT046,1289.6522215920677
NCJ05,OUT018,2952.4630424367774
FDF59,OUT046,1991.8734021744526
NCO05,OUT035,1326.6116313273455
FDW24,OUT018,1345.2880703718915
NCX42,OUT018,3240.3377209984415
NCA53,OUT035,585.6690528003078
FDI45,OUT019,1799.814141525134
FDG46,OUT046,1888.0009262162685
FDM20,OUT010,2257.5772238467466
FDW11,OUT010,-596.7124347505544
FDX08,OUT035,2592.2811599405654
NCK17,OUT035,405.36582715709847
FDK32,OUT018,2964.767823638927
NCA42,OUT035,2277.5049444489323
DRI01,OUT035,2441.3375751040962
NCL55,OUT049,4291.276413020087
DRE25,OUT018,1985.8823946889524
FDD14,OUT017,2484.6669366857723
FDB10,OUT046,3689.2815700690485
DRN11,OUT035,1896.930575465843
FDP38,OUT018,1373.5040444944734
NCA30,OUT017,2601.451757773476
FDT15,OUT017,2703.604089633807
NCP55,OUT018,1513.7613620234952
FDF12,OUT035,2027.572820595345
FDM21,OUT018,4514.4923586537625
FDX56,OUT035,2979.170246307871
FDF10,OUT017,1963.1731360811805
FDT32,OUT045,2730.1822776960084
FDM51,OUT018,2225.1417257530434
NCR50,OUT018,3023.780939427474
FDI19,OUT049,3957.162363017808
FDX21,OUT017,1399.0253855971096
FDR31,OUT035,2079.06584153169
FDY02,OUT013,3773.1649087510173
NCA29,OUT045,2555.0792325320226
NCX17,OUT046,3567.500344418802
FDM12,OUT045,2737.8361242264828
FDI53,OUT027,3904.4630489889355
NCU30,OUT049,2897.4314851867575
FDC56,OUT027,3249.1970620556567
FDK27,OUT018,2553.27163402023
NCK18,OUT017,2447.487007801465
FDB52,OUT019,3072.0795995965946
DRG25,OUT027,4436.355952812779
FDZ13,OUT049,944.1064246024648
FDB57,OUT019,2631.519158388156
FDR40,OUT046,1474.6663178503386
NCO14,OUT019,-242.6542461040857
NCN19,OUT045,2793.7010945964485
FDQ28,OUT019,1468.9484317821273
FDO13,OUT018,3106.229940643609
FDK48,OUT013,1047.3420594737017
FDU07,OUT018,2912.878692263252
FDW20,OUT046,2102.2962103946675
FDV12,OUT010,12.089696402127174
FDH24,OUT013,2200.060512991628
FDV59,OUT049,3553.2936798832106
FDK57,OUT045,1581.5728701801418
FDL16,OUT027,2031.4158745549562
NCQ17,OUT046,2386.298416050851
FDJ15,OUT018,3538.2796277714683
FDX24,OUT049,1794.6578514071402
FDT47,OUT046,1751.7230978142575
FDT10,OUT049,1169.0521151915952
FDZ37,OUT018,2031.0837122721691
FDW43,OUT027,5126.707604667448
DRN36,OUT017,1244.084607580196
FDJ14,OUT045,1061.0921564974187
FDA32,OUT013,3110.8426041243247
FDJ38,OUT019,2053.731133515877
FDQ57,OUT017,2197.8680398290517
NCQ41,OUT019,2227.5723242713257
FDG56,OUT049,1146.1747563766298
DRC13,OUT027,3462.329130813772
FDV55,OUT035,1991.4045038768904
FDQ49,OUT045,2395.8571466112057
FDE29,OUT010,-745.4408558381042
FDR03,OUT013,3099.1602837072382
FDD45,OUT049,1785.0208375209595
FDN38,OUT010,2326.245334796251
FDT56,OUT046,921.8906252370193
FDT48,OUT045,2876.661059595109
FDU03,OUT049,3001.1497679807294
FDC56,OUT010,191.9553891211442
NCO43,OUT027,2997.145291358073
FDQ27,OUT017,1414.498327714824
FDR03,OUT046,3389.2190260017205
DRH23,OUT010,-878.8693798251306
FDG22,OUT045,405.73065948171416
NCJ42,OUT013,1371.086037452048
FDR24,OUT046,1485.368371540048
FDW60,OUT035,2619.013543443815
FDJ08,OUT013,2582.52473693981
DRL59,OUT018,1410.0570463677923
FDG60,OUT010,2040.8199409469844
FDW27,OUT017,2398.3021050108173
FDX14,OUT018,1716.8069163076998
FDC20,OUT013,611.562533660901
NCS29,OUT018,4634.195051062123
FDJ56,OUT046,1473.6288720772532
FDB20,OUT019,213.23560900374264
FDL28,OUT027,5046.697732123335
FDW01,OUT018,2892.0652031349664
FDL03,OUT046,3208.176356653796
FDX22,OUT049,3554.3314546489405
FDJ21,OUT035,2075.22491479784
FDR31,OUT045,2110.2987920808914
FDG21,OUT035,2059.0074930300707
FDS22,OUT027,2213.4784480563153
FDK08,OUT035,1276.5524043862993
FDE17,OUT018,2955.747878855838
NCN30,OUT017,1309.1879892404659
FDT50,OUT046,1547.9942561447133
NCX42,OUT049,2837.8100404276206
FDJ12,OUT035,3066.8662710152485
NCA18,OUT027,3266.875750801365
FDP23,OUT019,2434.0544288388387
FDX12,OUT013,3651.8319877525582
FDN40,OUT018,2889.237531388551
FDV48,OUT035,1021.9212470149182
NCY54,OUT013,2243.6760219159173
FDL16,OUT010,-1002.2954855805725
FDR45,OUT018,4325.687399347264
FDJ52,OUT046,2614.3113981230053
DRG01,OUT017,965.688829557575
FDP52,OUT013,3316.512194890728
FDU58,OUT017,2762.432607033016
FDL02,OUT045,1375.492638505711
FDG28,OUT013,3555.673980189601
FDA19,OUT035,1755.726030781976
FDW46,OUT027,2509.938490985758
NCD43,OUT049,1860.8526421843485
DRG39,OUT013,508.9452568088516
NCF55,OUT049,795.8093035164243
FDJ07,OUT046,1952.283898971847
FDE08,OUT046,2374.0139034396902
FDP56,OUT019,-203.33097610413233
FDT45,OUT045,563.6469572719079
FDF17,OUT018,3605.6178388771145
FDX44,OUT046,1420.634847221594
FDM28,OUT027,4255.39431215838
FDI36,OUT049,3308.711927822981
FDS07,OUT045,1481.8053114577324
FDD36,OUT045,1631.6850397775584
FDW11,OUT046,984.7272495535742
FDN40,OUT049,2552.333726276488
NCQ18,OUT049,1611.9473850085114
NCQ54,OUT017,2421.8100327141447
NCS42,OUT045,1150.1480384338129
DRH39,OUT010,-453.87234545353385
FDC09,OUT027,3158.7792667048025
FDT08,OUT010,791.1224701688132
FDC08,OUT035,3459.589818920905
FDT20,OUT017,354.39144221916956
FDS35,OUT035,680.406949308767
FDX58,OUT018,3398.084546256892
FDW58,OUT046,1831.003721098511
DRD27,OUT046,1729.162762142114
FDH32,OUT019,491.5317659810114
FDS26,OUT035,3788.3634282254757
FDQ31,OUT046,1451.0855963700028
FDP11,OUT018,3941.516492086685
FDD58,OUT017,1298.8511358405613
FDM33,OUT045,3098.648808918604
FDZ16,OUT049,3171.0890831933725
NCS29,OUT010,2534.2726426359955
NCM18,OUT019,-105.20352457711357
FDP11,OUT049,3576.5394546726343
NCC42,OUT017,1966.0680243354773
DRM23,OUT046,2632.057273391964
NCN55,OUT027,5161.694945072311
FDK46,OUT013,3714.61377685257
FDR01,OUT046,3195.2006751360977
NCA05,OUT045,2123.574973898362
NCP43,OUT017,2559.7144360841653
FDR12,OUT010,1191.3584637284757
FDQ01,OUT013,3619.060972309205
FDM13,OUT046,2072.7714014821327
FDQ19,OUT017,3673.3905315404695
FDK56,OUT019,1795.6138585307458
NCX06,OUT010,1366.8978347172606
FDO56,OUT027,3361.905117435986
FDU45,OUT045,1578.9099295331475
FDI16,OUT019,-198.0687362068781
FDL32,OUT046,1771.4998873450982
FDA07,OUT046,2057.135174912839
FDA14,OUT045,2015.7169763246866
FDV46,OUT027,3699.0658337039154
NCO07,OUT035,3153.823631225269
NCP41,OUT046,1749.2200970359909
FDY60,OUT018,2858.7987223299683
FDN38,OUT017,3678.5988959387937
FDO15,OUT046,1346.1313941967874
FDT60,OUT013,1564.2506805822236
FDA55,OUT035,3290.118974717441
FDE02,OUT010,-185.20903629894747
DRJ39,OUT049,3644.014871828181
FDV34,OUT035,1049.1766256780757
FDS20,OUT027,4312.097766784151
FDF02,OUT027,2984.213745112826
FDW40,OUT017,1980.1250573032703
NCB43,OUT046,2883.657754081786
FDR58,OUT017,1191.2703858192358
DRJ59,OUT035,431.56462035655136
NCD30,OUT017,1332.5976823484016
FDE14,OUT017,1368.6770026377644
FDC28,OUT018,2229.0683159700097
FDU16,OUT018,1900.2990835478508
NCD19,OUT035,698.715854798473
FDU21,OUT046,620.5309122690969
FDV59,OUT027,4834.633657377679
FDU03,OUT045,2783.187635018304
FDC33,OUT010,1786.0513516095607
NCR42,OUT035,316.4561922336179
DRH59,OUT035,913.4353974639184
NCM31,OUT035,2125.9383408489693
FDS50,OUT035,3203.3660362351516
FDP39,OUT046,830.5063523523124
FDQ55,OUT013,1638.6772077177338
FDV36,OUT019,1010.9721691374727
FDI05,OUT027,2611.771869555828
FDS45,OUT027,3207.4624492242456
FDA39,OUT045,428.7715648215818
FDC37,OUT010,161.61901311030852
FDJ60,OUT027,4077.601913513648
DRQ35,OUT046,1967.4165181133894
NCJ06,OUT046,1927.0084305426699
NCY42,OUT018,2874.885557740265
DRM37,OUT049,3390.293169284894
FDR14,OUT045,428.7594805952634
FDE51,OUT049,877.6722640017838
FDT33,OUT017,2440.7569181138583
FDR08,OUT013,1460.940101078831
FDE36,OUT010,1060.2849986543201
FDL22,OUT019,450.69343344113145
FDR44,OUT013,1740.1888426985893
FDI56,OUT019,338.8508207941409
FDE47,OUT010,435.212918893782
FDV27,OUT010,-84.3428849365157
FDV10,OUT049,873.2774320343253
FDC40,OUT045,1000.7172130099689
NCX41,OUT013,3029.986600079721
NCQ38,OUT027,3153.220937511812
FDV12,OUT027,3053.263976513524
FDE52,OUT017,1223.2891061853534
FDG20,OUT027,4172.103310708075
FDV16,OUT027,1991.7090416649753
FDI32,OUT017,1406.4962636986666
FDJ32,OUT049,1297.043784214717
FDN39,OUT018,3222.663306630219
FDY34,OUT017,2501.341281143757
FDC14,OUT035,462.20200031086165
FDA55,OUT017,3302.555721615055
FDZ50,OUT010,1283.0847116247242
DRG13,OUT049,2775.9872477474287
FDP01,OUT013,2108.0671828881214
NCG54,OUT017,2410.183404522358
FDM13,OUT045,1792.0494358755363
NCO18,OUT027,4274.94923471002
NCW41,OUT013,2189.6683688485464
FDM52,OUT027,3794.413921898578
NCF55,OUT035,352.64429576874875
FDT09,OUT046,2216.3956310690664
NCM19,OUT035,1480.6680234693622
FDW12,OUT018,3046.8056243784445
FDP15,OUT019,2952.0593404321266
FDK36,OUT045,596.3642343137142
FDZ25,OUT035,2519.4062808601134
NCW06,OUT049,3194.976427163633
FDW60,OUT046,2944.977980298659
DRC49,OUT013,1936.4245634290864
NCT17,OUT035,2720.2661028891252
NCN06,OUT018,3038.4745548585456
FDC45,OUT013,2252.9754035418746
DRJ47,OUT019,1698.1702663557858
NCF06,OUT045,3836.1074700193444
FDE21,OUT010,327.67785865120504
DRG27,OUT013,261.18332225269955
FDW40,OUT049,2381.3107959659187
NCO53,OUT046,2789.700092430488
FDE23,OUT049,927.206806380314
FDQ16,OUT046,1739.5247550012004
FDS26,OUT045,3738.514091564976
FDZ13,OUT010,-893.5428592545007
FDS14,OUT049,2626.1247116885834
FDC10,OUT045,1629.569952599647
FDY16,OUT049,3267.0111512952094
FDJ20,OUT035,1697.9351391462828
FDV43,OUT035,376.60611076108694
FDZ32,OUT027,3172.2265882879096
FDR23,OUT046,2721.4426571376343
FDN24,OUT035,497.94893329152455
FDE34,OUT027,4228.843699675719
FDU31,OUT013,3192.168387297284
FDW33,OUT018,2163.58637514501
FDU26,OUT046,1932.7517843547516
FDE20,OUT027,4245.780077175064
NCW05,OUT035,1289.1432768930158
FDB22,OUT018,3066.3128240933906
FDO56,OUT046,1916.5518559639604
FDA19,OUT027,3460.6427288860586
DRI39,OUT045,559.9060011838551
FDH52,OUT018,1554.1208119024564
FDZ50,OUT035,2618.8418717771838
NCN42,OUT035,2110.433840474139
FDB53,OUT013,1906.1072970982245
DRG11,OUT017,1420.7083125523386
DRK11,OUT027,3845.2577918698794
FDQ60,OUT017,1654.9415084041025
FDT36,OUT017,214.5810293809193
DRG25,OUT018,3496.4910274583676
DRJ23,OUT046,3015.4548306165584
FDG05,OUT035,2227.242023694344
NCK06,OUT018,2530.4056261284436
FDU52,OUT017,2151.5908060098704
FDW07,OUT018,1869.8094315709864
NCM17,OUT045,420.8744535304388
FDA22,OUT045,2334.685793363593
NCA41,OUT018,3599.403628237093
FDF38,OUT035,497.43453098441137
FDH52,OUT046,1076.6044012265584
FDY58,OUT019,2563.805025945561
FDZ16,OUT045,2729.5666116345637
NCM18,OUT017,676.3516220592019
FDA22,OUT018,3106.865115895623
NCJ43,OUT035,2543.758774987839
FDI34,OUT027,5051.2067208423705
FDG56,OUT046,1018.1275263417256
FDS34,OUT046,1856.670381219912
DRC01,OUT035,655.1718899681141
FDQ04,OUT035,326.244986094483
FDK04,OUT035,656.0640572215993
FDT51,OUT049,2036.0781287025106
FDV26,OUT017,2831.987990869503
FDS04,OUT049,2339.9170107529126
FDW43,OUT018,4202.604658215832
FDQ28,OUT010,877.5358553073245
NCK06,OUT017,1739.4835642028506
FDS23,OUT018,2482.8646916063267
FDZ36,OUT019,1970.0603523846107
FDE56,OUT018,1453.9413307047957
FDW10,OUT027,4320.302571669017
NCN14,OUT045,2580.862814669488
NCQ18,OUT045,1181.3372545198763
FDW08,OUT017,1566.138707989231
FDU43,OUT035,3475.902915745099
FDR33,OUT010,183.91629897009466
FDM24,OUT010,802.5143520510203
NCZ05,OUT046,1635.6210284159602
NCV41,OUT035,1564.4958819569197
FDV11,OUT018,3276.936636062958
NCY05,OUT035,319.62873314833735
FDV44,OUT018,3563.951573759277
FDW32,OUT049,1495.8044252823656
NCU18,OUT027,3666.1083061895292
NCC43,OUT035,3822.990771227863
FDW19,OUT013,1494.944788807039
FDN31,OUT035,2708.0741917790524
FDI48,OUT045,583.5788054616783
FDS24,OUT017,1190.6480307509314
FDF46,OUT049,2133.0281554601147
DRG23,OUT017,2082.0329856313983
FDG14,OUT018,2959.027698063723
NCY30,OUT049,3014.52604517301
FDO28,OUT018,2605.8333087114843
DRD24,OUT035,2002.610055214141
FDI33,OUT049,1618.837687224368
FDN32,OUT046,2992.9861475675025
FDR16,OUT045,3062.424622002397
FDF26,OUT046,2500.2650741024063
NCN29,OUT018,1383.2794482767863
FDE20,OUT045,2531.410493641197
FDA46,OUT046,2959.797251578506
FDU28,OUT045,2673.367341069036
FDQ48,OUT045,1376.7273779719694
FDV36,OUT013,1829.2286792918221
FDR14,OUT018,1242.9243790600372
FDP23,OUT017,3163.2014503442756
FDP56,OUT013,496.51014071019847
FDK48,OUT010,-342.64441710196184
FDR48,OUT046,2325.2162330883766
NCY29,OUT049,1040.9424032200689
FDM22,OUT018,1446.0516867162783
DRJ01,OUT013,2156.6270589385267
FDZ43,OUT045,3602.04375731922
FDV03,OUT035,2142.9714574273025
FDX11,OUT027,4266.163176028716
NCA41,OUT027,4495.47873766745
FDE38,OUT017,2375.06835061361
FDI27,OUT018,1321.788529783217
FDN32,OUT013,2608.477512173804
NCN43,OUT017,1742.921000115387
FDB47,OUT027,4649.353008670287
FDV03,OUT017,2163.1947000153928
NCN30,OUT045,1335.6330114530851
NCV54,OUT010,355.6395975990413
FDV07,OUT013,1437.8902862618147
FDP07,OUT049,3217.8764221629517
FDK48,OUT018,1715.7901220278795
FDM15,OUT019,1416.2570808031958
FDY19,OUT027,3293.5423247478902
FDK46,OUT046,4086.628846936968
FDY11,OUT045,873.1405338647432
FDH09,OUT046,844.5341794587596
FDO08,OUT027,4077.641424445174
FDU14,OUT013,3613.7953111281304
FDD22,OUT027,3147.966411566954
FDM27,OUT017,2149.5732097719056
FDL02,OUT027,3093.9820974557647
NCA17,OUT035,2190.416905333534
FDE38,OUT019,1595.777221235747
NCG07,OUT049,3121.315663320443
DRC27,OUT013,3530.1343010021055
FDA27,OUT035,3809.4873731498733
FDW40,OUT045,1950.7074239979406
DRI11,OUT013,1518.4666080757852
FDN50,OUT046,1608.23487593641
FDR12,OUT046,2794.0013021290542
FDT34,OUT027,2950.5748356670515
FDW11,OUT035,710.1885592678009
NCO30,OUT027,4373.573015162598
FDZ34,OUT017,2756.1134177863537
FDU45,OUT017,1594.4664197420834
NCD42,OUT035,399.98066294132195
FDX25,OUT045,2509.556453211559
NCR29,OUT046,916.7052633923174
FDX43,OUT019,1831.3352055112641
FDB04,OUT010,-174.6602747892059
FDR49,OUT027,2070.5178739002454
FDS39,OUT018,2810.4824014774526
FDW58,OUT045,1478.9392205616764
FDG22,OUT019,-322.45931522073215
FDG31,OUT017,753.8978039031413
NCV53,OUT027,5337.033923419856
DRJ37,OUT035,2081.03035397068
FDV07,OUT035,1501.0975938236566
FDW52,OUT018,3210.875548520025
FDT15,OUT045,2694.3020736739104
FDD02,OUT018,2394.096166755053
FDM16,OUT035,987.6537177071632
NCE55,OUT046,2691.2918937800187
FDB57,OUT018,4115.356776088211
FDQ04,OUT013,322.27299384113917
FDQ47,OUT019,-558.204752583197
FDY14,OUT019,3092.2462750158875
DRK37,OUT017,2711.9866537868297
FDO25,OUT017,2944.67582004824
FDL57,OUT046,4122.33566152212
NCK29,OUT018,2390.837220634056
FDK46,OUT027,5656.056738330688
NCB43,OUT010,1251.0124645598175
DRE01,OUT027,5087.207056645866
FDC46,OUT018,3350.3511276587146
FDQ23,OUT045,1422.522444730611
FDX38,OUT049,1019.6710149134703
FDG60,OUT018,4207.517802055605
FDW55,OUT017,3719.0606793266757
FDP39,OUT013,444.4776866825181
FDB20,OUT018,1778.1407701414023
FDV21,OUT017,1592.4494200319423
FDZ02,OUT013,1279.702026788867
FDP19,OUT027,3327.8287535240574
FDA38,OUT035,3576.7591630680845
FDH22,OUT045,1631.6166181243143
DRM11,OUT045,3808.5695371627776
FDO12,OUT027,4630.509175352117
FDT14,OUT049,2026.95820996149
FDW34,OUT010,2266.449434887185
FDG04,OUT027,4477.036637840065
FDW59,OUT018,1924.5884899050793
FDR33,OUT018,2292.6014005113643
FDP32,OUT013,1852.626861004093
FDL13,OUT027,5120.816716808824
FDD22,OUT013,1402.3186297629404
FDV40,OUT027,2713.296428523476
NCD55,OUT046,730.6190886366285
FDQ20,OUT010,-863.0907650591698
FDD28,OUT045,647.3552992718517
FDC39,OUT045,2889.6258317071183
NCR17,OUT049,2060.912868213541
DRO35,OUT018,2385.2667163542596
FDF40,OUT049,4170.738066839664
FDR31,OUT018,2865.384560829394
NCQ41,OUT017,2951.155287746305
FDP38,OUT046,849.2012612692674
NCU54,OUT027,4652.263489511981
FDG22,OUT018,1157.712409740931
DRK59,OUT013,3314.404217444136
FDC37,OUT046,1721.3566695230256
NCO42,OUT013,2003.687431234198
NCT42,OUT017,2151.7347730107726
FDX27,OUT035,1410.0745351937703
FDV40,OUT018,1768.087912805318
FDT45,OUT027,2285.789567929578
FDS47,OUT019,262.0876919061568
FDR45,OUT035,3500.3414519005873
FDB03,OUT045,3416.9186238028515
FDO49,OUT035,652.2475591286557
FDU60,OUT027,4095.0448501518426
FDB26,OUT018,1444.341748581127
FDB46,OUT017,3091.495337142004
FDQ37,OUT019,1993.8955281049707
FDN03,OUT017,3777.9911383249105
NCX30,OUT045,3660.8006782724137
FDK32,OUT019,1465.4931170430589
DRM47,OUT013,2698.483640981079
NCO02,OUT046,1057.3851140896136
FDP04,OUT013,760.8949391458978
NCO43,OUT049,1768.4664791707555
FDD59,OUT013,992.6545694390338
FDQ10,OUT017,2460.877597117232
